Istasyon_No,Istasyon_Adi,YIL,AY,ORTALAMA_SICAKLIK_°C
17238,BURDUR,2001,6,22.4
17238,BURDUR,2001,7,26.2
17238,BURDUR,2001,8,25.3
17238,BURDUR,2001,9,21.1
17238,BURDUR,2001,10,14.6
17238,BURDUR,2001,11,7.7
17238,BURDUR,2001,12,3.7
17238,BURDUR,2001,13,14.2
17238,BURDUR,2002,1,0.5
17238,BURDUR,2002,2,6.4
17238,BURDUR,2002,3,8.8
17238,BURDUR,2002,4,10.6
17238,BURDUR,2002,5,16.3
17238,BURDUR,2002,6,21.4
17238,BURDUR,2002,7,24.5
17238,BURDUR,2002,8,23.2
17238,BURDUR,2002,9,18.0
17238,BURDUR,2002,10,14.4
17238,BURDUR,2002,11,8.7
17238,BURDUR,2002,12,1.7
17238,BURDUR,2002,13,12.9
17238,BURDUR,2003,1,6.4
17238,BURDUR,2003,2,0.2
17238,BURDUR,2003,3,4.5
17238,BURDUR,2003,4,9.8
17238,BURDUR,2003,5,17.9
17238,BURDUR,2003,6,22.0
17238,BURDUR,2003,7,24.9
17238,BURDUR,2003,8,24.9
17238,BURDUR,2003,9,19.5
17238,BURDUR,2003,10,15.3
17238,BURDUR,2003,11,8.5
17238,BURDUR,2003,12,3.3
17238,BURDUR,2003,13,13.2
17238,BURDUR,2004,1,1.4
17238,BURDUR,2004,2,3.1
17238,BURDUR,2004,3,8.1
17238,BURDUR,2004,4,11.2
17238,BURDUR,2004,5,15.9
17238,BURDUR,2004,6,21.2
17238,BURDUR,2004,7,24.8
17238,BURDUR,2004,8,23.9
17238,BURDUR,2004,9,20.3
17238,BURDUR,2004,10,15.9
17238,BURDUR,2004,11,8.1
17238,BURDUR,2004,12,3.8
17238,BURDUR,2004,13,13.2
17238,BURDUR,2005,1,3.6
17238,BURDUR,2005,2,2.7
17238,BURDUR,2005,3,7.2
17238,BURDUR,2005,4,11.3
17238,BURDUR,2005,5,16.3
17238,BURDUR,2005,6,20.8
17238,BURDUR,2005,7,25.8
17238,BURDUR,2005,8,25.4
17238,BURDUR,2005,9,19.4
17238,BURDUR,2005,10,12.2
17238,BURDUR,2005,11,6.7
17238,BURDUR,2005,12,4.6
17238,BURDUR,2005,13,13.1
17238,BURDUR,2006,1,0.5
17238,BURDUR,2006,2,3.1
17238,BURDUR,2006,3,7.8
17238,BURDUR,2006,4,12.6
17238,BURDUR,2006,5,16.7
17238,BURDUR,2006,6,21.8
17238,BURDUR,2006,7,24.8
17238,BURDUR,2006,8,27.2
17238,BURDUR,2006,9,20.3
17238,BURDUR,2006,10,14.8
17238,BURDUR,2006,11,6.9
17238,BURDUR,2006,12,3.1
17238,BURDUR,2006,13,13.4
17238,BURDUR,2007,1,2.3
17238,BURDUR,2007,2,4.2
17238,BURDUR,2007,3,8.1
17238,BURDUR,2007,4,10.3
17238,BURDUR,2007,5,18.8
17238,BURDUR,2007,6,23.0
17238,BURDUR,2007,7,26.8
17238,BURDUR,2007,8,26.4
17238,BURDUR,2007,9,21.0
17238,BURDUR,2007,10,15.5
17238,BURDUR,2007,11,8.5
